ATM_ID,Date,Total_Cash,Withdrawal_Amount,Deposit_Amount,Transaction_Count,Day_of_Week,Remaining_Cash,Cash_Out
ATM_16,2024-01-14,85319,24888,2492,63,Sunday,62923,0
ATM_42,2024-03-14,145450,47754,10167,21,Thursday,107863,0
ATM_14,2024-02-21,107338,32792,1031,120,Wednesday,75577,0
ATM_13,2024-12-27,80190,11306,6626,63,Friday,75510,0
ATM_41,2024-07-25,268657,8616,18895,44,Thursday,278936,0
ATM_7,2024-10-22,73562,18997,6464,87,Tuesday,61029,0
ATM_12,2024-02-12,271157,32054,9918,190,Monday,249021,0
ATM_37,2024-01-03,284756,8290,4615,25,Wednesday,281081,0
ATM_50,2024-04-04,132931,1359,3451,70,Thursday,135023,0
ATM_4,2024-08-25,201622,16140,3910,41,Sunday,189392,0
ATM_2,2024-06-15,139251,45232,10453,127,Saturday,104472,0
ATM_35,2024-01-19,126036,22460,14113,145,Friday,117689,0
ATM_44,2024-07-25,226823,8578,15373,173,Thursday,233618,0
ATM_3,2024-08-17,244180,10007,748,18,Saturday,234921,0
ATM_4,2024-08-01,280236,35268,3517,192,Thursday,248485,0
ATM_38,2024-02-25,76010,29865,5831,73,Sunday,51976,0
ATM_12,2024-11-29,51439,11653,16497,100,Friday,56283,0
ATM_19,2024-05-11,86184,17509,14977,60,Saturday,83652,0
ATM_10,2024-01-09,179257,3112,11368,94,Tuesday,187513,0
ATM_1,2024-08-18,185025,5688,13944,40,Sunday,193281,0
ATM_17,2024-06-01,82609,13348,3655,122,Saturday,72916,0
ATM_16,2024-10-31,220600,11271,14616,98,Thursday,223945,0
ATM_9,2024-10-10,96433,44362,703,16,Thursday,52774,0
ATM_9,2024-07-08,177458,34257,10569,86,Monday,153770,0
ATM_9,2024-01-16,223493,26453,2797,11,Tuesday,199837,0
ATM_12,2024-12-08,96099,16421,17514,108,Sunday,97192,0
ATM_41,2024-07-21,138823,15989,136,64,Sunday,122970,0
ATM_15,2024-06-22,220455,26951,17554,146,Saturday,211058,0
ATM_2,2024-06-16,132081,2388,9409,21,Sunday,139102,0
ATM_11,2024-12-04,173518,31270,14864,190,Wednesday,157112,0
ATM_11,2024-02-03,198513,31123,1650,132,Saturday,169040,0
ATM_8,2024-08-16,278466,6449,457,84,Friday,272474,0
ATM_32,2024-01-01,198909,42421,12600,153,Monday,169088,0
ATM_6,2024-11-17,54826,5898,19185,174,Sunday,68113,0
ATM_20,2024-04-24,237121,45743,17908,143,Wednesday,209286,0
ATM_39,2024-08-01,96100,12039,11136,186,Thursday,95197,0
ATM_35,2024-09-10,69168,47702,13184,20,Tuesday,34650,0
ATM_8,2024-05-24,151671,5995,12052,25,Friday,157728,0
ATM_50,2024-02-16,267259,16035,2204,80,Friday,253428,0
ATM_49,2024-10-06,126963,17888,2194,108,Sunday,111269,0
ATM_43,2024-06-26,220806,27383,19803,159,Wednesday,213226,0
ATM_34,2024-07-31,172072,41807,370,69,Wednesday,130635,0
ATM_19,2024-12-25,185366,34047,15785,145,Wednesday,167104,0
ATM_7,2024-10-11,199553,39556,5632,15,Friday,165629,0
ATM_31,2024-09-01,147777,11727,8142,44,Sunday,144192,0
ATM_18,2024-09-09,125193,47561,19244,157,Monday,96876,0
ATM_40,2024-07-24,204953,49038,19962,70,Wednesday,175877,0
ATM_14,2024-03-12,103541,21374,18287,173,Tuesday,100454,0
ATM_39,2024-08-09,281703,32280,11995,55,Friday,261418,0
ATM_36,2024-12-07,169147,48870,3769,148,Saturday,124046,0
ATM_17,2024-08-02,250649,11885,4131,88,Friday,242895,0
ATM_37,2024-12-25,249226,4153,2812,28,Wednesday,247885,0
ATM_44,2024-05-20,196604,41028,12928,45,Monday,168504,0
ATM_9,2024-06-04,193513,49070,9985,152,Tuesday,154428,0
ATM_20,2024-08-09,66093,14783,8525,75,Friday,59835,0
ATM_45,2024-11-25,281130,17270,2768,143,Monday,266628,0
ATM_28,2024-08-18,57659,47880,18781,183,Sunday,28560,0
ATM_50,2024-05-21,295330,1769,4296,149,Tuesday,297857,0
ATM_20,2024-12-23,254736,17000,12440,51,Monday,250176,0
ATM_41,2024-03-15,114480,24764,8717,22,Friday,98433,0
ATM_36,2024-02-09,245850,3763,16688,180,Friday,258775,0
ATM_27,2024-09-29,220929,24576,18058,62,Sunday,214411,0
ATM_8,2024-03-10,268751,48130,140,31,Sunday,220761,0
ATM_32,2024-11-12,198153,8601,8847,85,Tuesday,198399,0
ATM_1,2024-04-20,70341,42345,17258,173,Saturday,45254,0
ATM_17,2024-08-21,63729,47894,12353,143,Wednesday,28188,0
ATM_9,2024-07-15,74293,35829,5754,15,Monday,44218,0
ATM_20,2024-12-04,62559,23828,6776,132,Wednesday,45507,0
ATM_45,2024-07-17,224522,25633,10774,56,Wednesday,209663,0
ATM_32,2024-01-24,157008,20546,10465,103,Wednesday,146927,0
ATM_2,2024-11-02,231032,43687,7784,79,Saturday,195129,0
ATM_32,2024-05-26,220395,20475,7538,51,Sunday,207458,0
ATM_45,2024-03-02,182110,5801,17095,63,Saturday,193404,0
ATM_9,2024-03-07,113567,43971,9195,44,Thursday,78791,0
ATM_30,2024-01-30,278013,16217,13500,150,Tuesday,275296,0
ATM_20,2024-04-16,124271,4272,501,107,Tuesday,120500,0
ATM_38,2024-06-14,94736,22540,12938,56,Friday,85134,0
ATM_1,2024-04-30,163903,9175,15531,191,Tuesday,170259,0
ATM_5,2024-01-11,211352,13279,18652,179,Thursday,216725,0
ATM_35,2024-03-12,295340,20859,9526,176,Tuesday,284007,0
ATM_36,2024-12-12,170920,37888,5116,167,Thursday,138148,0
ATM_1,2024-09-09,169754,49759,2529,148,Monday,122524,0
ATM_14,2024-10-11,207949,31080,19090,101,Friday,195959,0
ATM_9,2024-04-28,235065,39417,3474,109,Sunday,199122,0
ATM_30,2024-01-08,252890,14456,13604,95,Monday,252038,0
ATM_24,2024-08-02,255509,42900,6497,68,Friday,219106,0
ATM_4,2024-08-08,198769,44815,19135,43,Thursday,173089,0
ATM_50,2024-03-20,218241,11490,14805,113,Wednesday,221556,0
ATM_14,2024-03-12,95227,34071,5532,192,Tuesday,66688,0
ATM_25,2024-07-18,171357,5889,18388,169,Thursday,183856,0
ATM_4,2024-06-21,177128,13445,17720,29,Friday,181403,0
ATM_25,2024-10-15,110099,45148,3392,63,Tuesday,68343,0
ATM_10,2024-08-21,90113,45632,9902,12,Wednesday,54383,0
ATM_35,2024-09-17,226734,16226,9430,20,Tuesday,219938,0
ATM_7,2024-05-24,73380,19319,2027,96,Friday,56088,0
ATM_42,2024-01-22,125500,39198,13857,82,Monday,100159,0
ATM_13,2024-03-18,76015,15270,1455,188,Monday,62200,0
ATM_4,2024-08-17,111750,41240,9813,191,Saturday,80323,0
ATM_50,2024-06-08,138653,8651,2390,170,Saturday,132392,0
ATM_43,2024-01-14,266307,30920,7441,91,Sunday,242828,0
ATM_36,2024-08-23,245291,35507,4377,170,Friday,214161,0
ATM_14,2024-05-27,271592,14260,19527,25,Monday,276859,0
ATM_18,2024-05-29,131115,37261,16410,181,Wednesday,110264,0
ATM_8,2024-01-30,120350,14427,2933,156,Tuesday,108856,0
ATM_32,2024-06-09,82179,8119,4292,157,Sunday,78352,0
ATM_27,2024-09-17,277511,21061,6377,52,Tuesday,262827,0
ATM_42,2024-01-18,267714,16396,19136,117,Thursday,270454,0
ATM_37,2024-03-03,55243,35113,8347,160,Sunday,28477,0
ATM_23,2024-05-14,244155,44709,5564,87,Tuesday,205010,0
ATM_7,2024-06-05,281829,18956,16680,164,Wednesday,279553,0
ATM_12,2024-02-26,141694,20612,8994,30,Monday,130076,0
ATM_25,2024-09-21,272405,15472,14684,141,Saturday,271617,0
ATM_3,2024-09-10,132482,36262,18907,24,Tuesday,115127,0
ATM_26,2024-07-05,291345,25224,7802,82,Friday,273923,0
ATM_4,2024-12-26,195989,16612,409,174,Thursday,179786,0
ATM_42,2024-11-22,189126,43350,9444,194,Friday,155220,0
ATM_36,2024-07-17,234406,16226,713,99,Wednesday,218893,0
ATM_15,2024-06-19,99113,30767,16580,189,Wednesday,84926,0
ATM_32,2024-11-10,145306,11213,2709,83,Sunday,136802,0
ATM_29,2024-01-06,115216,42645,16266,147,Saturday,88837,0
ATM_10,2024-09-12,158251,16354,19555,54,Thursday,161452,0
ATM_21,2024-11-04,126565,22472,4826,48,Monday,108919,0
ATM_16,2024-11-15,254108,8689,17865,61,Friday,263284,0
ATM_47,2024-09-04,222776,41063,6498,195,Wednesday,188211,0
ATM_19,2024-08-06,164094,1478,10820,137,Tuesday,173436,0
ATM_29,2024-01-04,146187,8869,4773,182,Thursday,142091,0
ATM_18,2024-01-01,222401,28865,17419,144,Monday,210955,0
ATM_44,2024-11-21,170547,47749,19643,44,Thursday,142441,0
ATM_16,2024-01-31,129765,25322,17607,147,Wednesday,122050,0
ATM_1,2024-11-16,114387,18996,19386,36,Saturday,114777,0
ATM_48,2024-04-26,232315,23662,12070,12,Friday,220723,0
ATM_2,2024-10-01,231544,7302,7453,67,Tuesday,231695,0
ATM_15,2024-07-15,219726,47882,13048,115,Monday,184892,0
ATM_39,2024-11-20,91425,41168,5842,189,Wednesday,56099,0
ATM_28,2024-06-25,213065,47554,11231,115,Tuesday,176742,0
ATM_1,2024-10-13,78069,21753,18761,51,Sunday,75077,0
ATM_5,2024-08-23,276192,6006,3304,59,Friday,273490,0
ATM_42,2024-03-19,214312,32036,13627,191,Tuesday,195903,0
ATM_22,2024-08-30,256096,9234,6697,178,Friday,253559,0
ATM_36,2024-11-06,73516,33430,13726,192,Wednesday,53812,0
ATM_46,2024-07-23,291836,679,4730,165,Tuesday,295887,0
ATM_13,2024-07-29,197691,24672,17866,75,Monday,190885,0
ATM_1,2024-11-28,251773,20758,9912,195,Thursday,240927,0
ATM_16,2024-03-31,176343,780,19795,126,Sunday,195358,0
ATM_41,2024-06-14,172588,15235,8302,54,Friday,165655,0
ATM_22,2024-06-09,182750,49913,8410,98,Sunday,141247,0
ATM_32,2024-01-06,201784,33739,4396,122,Saturday,172441,0
ATM_16,2024-05-20,72944,26593,11482,127,Monday,57833,0
ATM_15,2024-07-23,187136,1620,8782,159,Tuesday,194298,0
ATM_46,2024-01-20,132185,48414,10486,61,Saturday,94257,0
ATM_42,2024-04-09,187405,13519,15410,36,Tuesday,189296,0
ATM_12,2024-06-13,114694,18000,18738,12,Thursday,115432,0
ATM_1,2024-02-14,249012,13675,16267,182,Wednesday,251604,0
ATM_17,2024-12-02,180750,22350,7003,196,Monday,165403,0
ATM_41,2024-08-14,156634,45349,5375,20,Wednesday,116660,0
ATM_50,2024-11-10,79218,6679,11145,146,Sunday,83684,0
ATM_28,2024-02-21,227656,45312,17574,86,Wednesday,199918,0
ATM_7,2024-05-25,211249,49385,13515,171,Saturday,175379,0
ATM_9,2024-10-07,65711,30614,2869,158,Monday,37966,0
ATM_22,2024-05-02,125093,49632,12256,112,Thursday,87717,0
ATM_26,2024-07-25,197075,20211,4034,171,Thursday,180898,0
ATM_12,2024-10-23,97988,20319,16739,90,Wednesday,94408,0
ATM_7,2024-04-11,279185,24044,19155,68,Thursday,274296,0
ATM_46,2024-09-30,264944,11126,17160,81,Monday,270978,0
ATM_47,2024-05-08,91032,5697,17724,67,Wednesday,103059,0
ATM_15,2024-06-15,295922,22357,16684,182,Saturday,290249,0
ATM_38,2024-07-20,287349,13360,13784,185,Saturday,287773,0
ATM_21,2024-04-11,295982,19733,159,166,Thursday,276408,0
ATM_14,2024-03-11,295944,37398,12584,93,Monday,271130,0
ATM_2,2024-01-08,164782,21341,1452,84,Monday,144893,0
ATM_8,2024-06-10,234096,40302,11363,87,Monday,205157,0
ATM_45,2024-03-13,247291,44353,13514,128,Wednesday,216452,0
ATM_6,2024-12-10,290948,30470,13547,51,Tuesday,274025,0
ATM_37,2024-01-27,247583,43600,5540,145,Saturday,209523,0
ATM_37,2024-06-17,192483,43466,5857,173,Monday,154874,0
ATM_33,2024-09-19,229518,20944,10728,127,Thursday,219302,0
ATM_41,2024-10-14,270338,46892,10956,45,Monday,234402,0
ATM_6,2024-03-13,205505,6442,18050,109,Wednesday,217113,0
ATM_26,2024-07-27,146909,14327,18017,51,Saturday,150599,0
ATM_39,2024-04-08,79986,3589,1234,60,Monday,77631,0
ATM_41,2024-01-31,143805,25086,15883,161,Wednesday,134602,0
ATM_37,2024-12-01,240960,44678,18585,132,Sunday,214867,0
ATM_14,2024-02-02,172156,29332,17817,10,Friday,160641,0
ATM_37,2024-07-31,61424,32814,14650,26,Wednesday,43260,0
ATM_8,2024-05-24,82828,26580,16052,151,Friday,72300,0
ATM_39,2024-04-08,294572,10453,11804,90,Monday,295923,0
ATM_13,2024-11-05,220055,40488,13194,158,Tuesday,192761,0
ATM_13,2024-11-05,280836,1066,165,129,Tuesday,279935,0
ATM_40,2024-06-28,107825,29413,6312,100,Friday,84724,0
ATM_43,2024-05-14,78786,15925,12088,65,Tuesday,74949,0
ATM_28,2024-07-08,299838,45414,9568,158,Monday,263992,0
ATM_18,2024-01-30,186397,35833,9910,154,Tuesday,160474,0
ATM_19,2024-03-22,295069,35655,15836,156,Friday,275250,0
ATM_38,2024-02-26,262273,8287,479,113,Monday,254465,0
ATM_32,2024-06-22,79582,8813,3016,16,Saturday,73785,0
ATM_22,2024-07-26,193913,8488,857,25,Friday,186282,0
ATM_2,2024-11-21,187073,28499,6776,68,Thursday,165350,0
ATM_13,2024-11-17,115115,39103,19414,195,Sunday,95426,0
ATM_23,2024-07-01,184723,8448,3905,151,Monday,180180,0
ATM_25,2024-08-22,180182,44457,1452,18,Thursday,137177,0
ATM_28,2024-04-16,172433,29473,14580,83,Tuesday,157540,0
ATM_11,2024-07-04,90776,36996,5172,100,Thursday,58952,0
ATM_33,2024-09-22,255974,36810,15082,10,Sunday,234246,0
ATM_24,2024-05-11,191859,43893,8170,66,Saturday,156136,0
ATM_2,2024-11-25,95195,7316,12879,31,Monday,100758,0
ATM_30,2024-11-24,154854,30991,7113,157,Sunday,130976,0
ATM_17,2024-11-13,234030,33728,18070,168,Wednesday,218372,0
ATM_40,2024-12-30,75065,45813,8766,118,Monday,38018,0
ATM_34,2024-06-19,207578,39384,5943,57,Wednesday,174137,0
ATM_38,2024-10-24,149200,41790,12097,98,Thursday,119507,0
ATM_22,2024-01-24,54300,24392,19633,110,Wednesday,49541,0
ATM_5,2024-09-17,289910,41004,6358,123,Tuesday,255264,0
ATM_48,2024-12-20,294293,2876,14088,13,Friday,305505,0
ATM_40,2024-07-14,282094,44607,290,106,Sunday,237777,0
ATM_16,2024-04-08,136920,8344,11024,165,Monday,139600,0
ATM_13,2024-11-28,176135,32981,14846,145,Thursday,158000,0
ATM_26,2024-04-10,287585,26478,3504,120,Wednesday,264611,0
ATM_31,2024-12-17,221390,15817,2490,81,Tuesday,208063,0
ATM_39,2024-04-29,262538,3490,18800,188,Monday,277848,0
ATM_48,2024-11-16,253487,35033,3701,77,Saturday,222155,0
ATM_23,2024-07-21,144828,15828,14948,144,Sunday,143948,0
ATM_48,2024-03-30,234962,1256,8221,143,Saturday,241927,0
ATM_12,2024-07-13,103228,18193,3439,56,Saturday,88474,0
ATM_14,2024-06-25,222573,1797,6083,30,Tuesday,226859,0
ATM_18,2024-04-24,254283,33893,11480,109,Wednesday,231870,0
ATM_27,2024-11-28,278543,43173,7646,36,Thursday,243016,0
ATM_28,2024-02-01,295957,17782,9865,32,Thursday,288040,0
ATM_18,2024-08-02,231489,10638,11023,154,Friday,231874,0
ATM_16,2024-11-03,244650,3400,15993,88,Sunday,257243,0
ATM_16,2024-10-05,251729,11810,7567,20,Saturday,247486,0
ATM_13,2024-08-30,161379,39842,19456,120,Friday,140993,0
ATM_29,2024-10-12,231200,48660,8312,89,Saturday,190852,0
ATM_9,2024-03-10,99760,24729,18145,30,Sunday,93176,0
ATM_26,2024-03-11,197920,16215,6437,162,Monday,188142,0
ATM_28,2024-04-20,228148,4196,2033,102,Saturday,225985,0
ATM_41,2024-06-06,213100,40406,7334,19,Thursday,180028,0
ATM_13,2024-02-06,261720,30671,13502,42,Tuesday,244551,0
ATM_36,2024-10-30,108371,21363,7410,15,Wednesday,94418,0
ATM_9,2024-11-21,231485,14742,18929,34,Thursday,235672,0
ATM_47,2024-02-04,77175,40630,6715,73,Sunday,43260,0
ATM_14,2024-11-19,110300,26863,16090,89,Tuesday,99527,0
ATM_12,2024-02-28,106709,9462,15700,48,Wednesday,112947,0
ATM_32,2024-07-25,297789,32697,19474,47,Thursday,284566,0
ATM_38,2024-12-26,225432,49341,14293,66,Thursday,190384,0
ATM_3,2024-03-06,248425,6179,7563,74,Wednesday,249809,0
ATM_16,2024-09-18,164928,48717,8747,118,Wednesday,124958,0
ATM_20,2024-09-26,186806,3672,8155,36,Thursday,191289,0
ATM_32,2024-08-20,167544,9094,9152,90,Tuesday,167602,0
ATM_23,2024-06-05,268606,12456,19172,70,Wednesday,275322,0
ATM_17,2024-04-15,209529,3087,12503,193,Monday,218945,0
ATM_16,2024-06-02,229071,8515,7053,55,Sunday,227609,0
ATM_38,2024-01-18,262941,21700,11320,142,Thursday,252561,0
ATM_8,2024-09-16,155532,20185,4458,45,Monday,139805,0
ATM_19,2024-11-08,130957,46648,7027,78,Friday,91336,0
ATM_30,2024-04-28,166449,14014,1252,145,Sunday,153687,0
ATM_34,2024-11-04,204366,2635,17518,109,Monday,219249,0
ATM_14,2024-04-11,195148,20533,13189,20,Thursday,187804,0
ATM_22,2024-01-25,186643,49138,7672,78,Thursday,145177,0
ATM_44,2024-06-28,270436,42466,11145,114,Friday,239115,0
ATM_17,2024-06-10,124910,27870,13199,88,Monday,110239,0
ATM_15,2024-12-15,270398,31771,12602,80,Sunday,251229,0
ATM_50,2024-08-02,240506,588,9462,175,Friday,249380,0
ATM_48,2024-05-03,183012,46339,15550,100,Friday,152223,0
ATM_32,2024-10-18,167610,39033,18283,30,Friday,146860,0
ATM_13,2024-06-04,83180,15895,9498,84,Tuesday,76783,0
ATM_21,2024-07-11,57606,32914,10648,72,Thursday,35340,0
ATM_49,2024-11-23,161929,19795,6126,164,Saturday,148260,0
ATM_40,2024-02-22,200679,44222,2520,113,Thursday,158977,0
ATM_33,2024-06-18,262780,12522,4661,161,Tuesday,254919,0
ATM_27,2024-11-30,100255,23845,16602,41,Saturday,93012,0
ATM_35,2024-04-07,61400,17070,19275,28,Sunday,63605,0
ATM_16,2024-05-26,96804,7679,2551,44,Sunday,91676,0
ATM_28,2024-10-26,55569,25162,11506,190,Saturday,41913,0
ATM_34,2024-01-30,125137,41792,3538,190,Tuesday,86883,0
ATM_47,2024-03-14,236020,43042,2075,65,Thursday,195053,0
ATM_1,2024-06-20,236750,42785,15077,32,Thursday,209042,0
ATM_41,2024-03-24,140276,703,16918,152,Sunday,156491,0
ATM_48,2024-03-13,136724,45326,19512,134,Wednesday,110910,0
ATM_31,2024-08-19,130173,27429,13341,199,Monday,116085,0
ATM_36,2024-10-16,194133,36626,4649,96,Wednesday,162156,0
ATM_44,2024-05-06,99147,29399,13414,36,Monday,83162,0
ATM_33,2024-03-25,67455,8877,16978,15,Monday,75556,0
ATM_33,2024-09-10,206798,40487,1213,153,Tuesday,167524,0
ATM_39,2024-05-31,238783,14065,4824,32,Friday,229542,0
ATM_18,2024-11-07,187863,34058,2465,100,Thursday,156270,0
ATM_23,2024-01-07,286575,2052,14889,174,Sunday,299412,0
ATM_23,2024-11-02,118090,46391,1891,40,Saturday,73590,0
ATM_15,2024-05-15,279988,37564,1226,189,Wednesday,243650,0
ATM_26,2024-07-02,189340,15633,8876,67,Tuesday,182583,0
ATM_30,2024-11-09,60946,8455,8289,121,Saturday,60780,0
ATM_25,2024-12-06,290840,30658,6608,49,Friday,266790,0
ATM_45,2024-08-14,160659,17484,8302,194,Wednesday,151477,0
ATM_16,2024-11-20,247659,33178,12202,16,Wednesday,226683,0
ATM_39,2024-08-31,184055,41723,14995,38,Saturday,157327,0
ATM_48,2024-09-20,203999,33187,4880,79,Friday,175692,0
ATM_45,2024-09-07,191368,10065,8165,75,Saturday,189468,0
ATM_14,2024-06-18,149530,47462,2537,96,Tuesday,104605,0
ATM_17,2024-02-23,53154,19549,2478,111,Friday,36083,0
ATM_12,2024-05-11,114105,28877,3402,140,Saturday,88630,0
ATM_29,2024-11-10,84042,44991,8594,198,Sunday,47645,0
ATM_32,2024-04-03,134309,24017,730,99,Wednesday,111022,0
ATM_24,2024-02-15,277750,16637,7027,95,Thursday,268140,0
ATM_13,2024-12-15,279195,41066,8201,69,Sunday,246330,0
ATM_20,2024-04-08,128262,44346,9962,150,Monday,93878,0
ATM_15,2024-08-21,56557,36163,19862,78,Wednesday,40256,0
ATM_4,2024-09-25,263863,15538,4158,45,Wednesday,252483,0
ATM_34,2024-02-06,264953,37665,1883,90,Tuesday,229171,0
ATM_28,2024-03-15,76756,6659,6924,191,Friday,77021,0
ATM_50,2024-02-27,62132,6946,17910,40,Tuesday,73096,0
ATM_2,2024-01-19,224508,18207,1681,27,Friday,207982,0
ATM_47,2024-07-06,278031,2723,16949,101,Saturday,292257,0
ATM_30,2024-05-18,76143,40347,16524,121,Saturday,52320,0
ATM_26,2024-05-22,145841,27629,19071,142,Wednesday,137283,0
ATM_47,2024-04-17,207963,25440,3913,146,Wednesday,186436,0
ATM_26,2024-08-08,101306,19793,14982,134,Thursday,96495,0
ATM_20,2024-05-24,185233,12585,16164,28,Friday,188812,0
ATM_42,2024-12-11,280451,12453,14299,148,Wednesday,282297,0
ATM_28,2024-01-05,163350,28011,5467,99,Friday,140806,0
ATM_20,2024-02-25,146487,3596,2093,124,Sunday,144984,0
ATM_11,2024-09-11,188402,25628,2094,21,Wednesday,164868,0
ATM_10,2024-08-09,88128,37152,5822,182,Friday,56798,0
ATM_23,2024-12-25,133955,46536,10512,45,Wednesday,97931,0
ATM_37,2024-02-17,83157,15954,6402,42,Saturday,73605,0
ATM_41,2024-10-30,71525,36230,18195,144,Wednesday,53490,0
ATM_19,2024-06-11,210472,9575,631,139,Tuesday,201528,0
ATM_45,2024-08-23,273918,19260,4850,13,Friday,259508,0
ATM_18,2024-09-04,224988,28027,748,180,Wednesday,197709,0
ATM_49,2024-12-30,234086,44193,19890,118,Monday,209783,0
ATM_27,2024-04-09,61756,41586,716,188,Tuesday,20886,0
ATM_6,2024-01-21,137723,19825,19840,71,Sunday,137738,0
ATM_10,2024-04-11,119613,20610,4275,196,Thursday,103278,0
ATM_2,2024-01-05,60760,23977,9503,165,Friday,46286,0
ATM_24,2024-07-15,74937,33101,1596,70,Monday,43432,0
ATM_38,2024-05-28,123786,38445,13827,104,Tuesday,99168,0
ATM_28,2024-12-10,202036,31644,2897,92,Tuesday,173289,0
ATM_28,2024-11-25,229828,47097,17935,113,Monday,200666,0
ATM_45,2024-07-29,108468,13849,2099,143,Monday,96718,0
ATM_50,2024-06-08,56941,22263,16355,159,Saturday,51033,0
ATM_39,2024-05-25,271523,32829,4497,180,Saturday,243191,0
ATM_2,2024-02-27,152885,36392,7396,89,Tuesday,123889,0
ATM_46,2024-12-19,162427,21989,2094,26,Thursday,142532,0
ATM_5,2024-08-27,69120,23047,8410,42,Tuesday,54483,0
ATM_50,2024-03-19,83807,40166,13309,164,Tuesday,56950,0
ATM_11,2024-05-31,155969,44659,16512,191,Friday,127822,0
ATM_10,2024-01-05,58312,15515,2551,16,Friday,45348,0
ATM_43,2024-06-29,262181,6594,9834,82,Saturday,265421,0
ATM_2,2024-12-17,53813,12817,2572,109,Tuesday,43568,0
ATM_15,2024-07-19,72857,17566,14235,103,Friday,69526,0
ATM_39,2024-05-12,138147,37074,14088,59,Sunday,115161,0
ATM_41,2024-05-01,196612,22453,405,17,Wednesday,174564,0
ATM_37,2024-06-17,157240,10254,16446,85,Monday,163432,0
ATM_7,2024-12-19,120017,21461,14432,196,Thursday,112988,0
ATM_20,2024-12-11,162962,14011,2707,111,Wednesday,151658,0
ATM_34,2024-11-03,196985,46499,13035,69,Sunday,163521,0
ATM_35,2024-04-07,218383,34353,5350,13,Sunday,189380,0
ATM_34,2024-10-08,257751,8884,3728,28,Tuesday,252595,0
ATM_22,2024-09-24,261198,33739,17685,149,Tuesday,245144,0
ATM_31,2024-11-21,286379,27999,5540,172,Thursday,263920,0
ATM_23,2024-12-05,237284,25999,13346,198,Thursday,224631,0
ATM_19,2024-01-19,144066,33167,14631,149,Friday,125530,0
ATM_4,2024-05-11,272206,12450,14249,195,Saturday,274005,0
ATM_24,2024-04-05,251568,49486,16647,39,Friday,218729,0
ATM_20,2024-07-28,90635,32176,19279,151,Sunday,77738,0
ATM_39,2024-01-05,209009,5343,6419,181,Friday,210085,0
ATM_28,2024-05-07,65859,15403,3635,59,Tuesday,54091,0
ATM_39,2024-02-23,220883,42851,17781,167,Friday,195813,0
ATM_17,2024-07-16,84543,21915,14929,146,Tuesday,77557,0
ATM_19,2024-07-24,51908,18994,15146,105,Wednesday,48060,0
ATM_48,2024-06-28,274216,37955,3728,167,Friday,239989,0
ATM_35,2024-08-28,147085,30783,6544,151,Wednesday,122846,0
ATM_32,2024-09-30,175535,37391,18602,127,Monday,156746,0
ATM_47,2024-11-15,99739,39549,13263,181,Friday,73453,0
ATM_46,2024-05-17,121681,1033,11313,141,Friday,131961,0
ATM_47,2024-01-23,109374,26057,14471,171,Tuesday,97788,0
ATM_46,2024-04-29,99534,3689,1264,96,Monday,97109,0
ATM_39,2024-04-24,91649,44820,1386,74,Wednesday,48215,0
ATM_35,2024-03-22,55231,4511,17122,26,Friday,67842,0
ATM_30,2024-07-14,121540,9674,2379,60,Sunday,114245,0
ATM_17,2024-06-28,123931,11169,7003,13,Friday,119765,0
ATM_42,2024-12-17,160577,27487,16628,181,Tuesday,149718,0
ATM_47,2024-06-23,162365,11928,6521,126,Sunday,156958,0
ATM_29,2024-07-16,185193,38518,1527,147,Tuesday,148202,0
ATM_6,2024-01-26,117412,38826,18254,28,Friday,96840,0
ATM_17,2024-04-08,285627,49308,8132,74,Monday,244451,0
ATM_17,2024-08-20,248308,11036,12106,138,Tuesday,249378,0
ATM_14,2024-07-09,182662,36724,11709,42,Tuesday,157647,0
ATM_24,2024-03-06,231091,42650,10116,120,Wednesday,198557,0
ATM_50,2024-09-02,111713,29489,11758,196,Monday,93982,0
ATM_37,2024-04-13,80487,2354,2257,156,Saturday,80390,0
ATM_40,2024-07-09,268653,48016,8671,154,Tuesday,229308,0
ATM_39,2024-05-20,52064,24452,7784,170,Monday,35396,0
ATM_32,2024-06-27,92447,27885,15190,84,Thursday,79752,0
ATM_36,2024-09-17,183417,45512,10686,128,Tuesday,148591,0
ATM_50,2024-06-23,150944,15466,1804,22,Sunday,137282,0
ATM_37,2024-06-12,237243,3620,11816,187,Wednesday,245439,0
ATM_48,2024-01-19,147675,26962,17283,110,Friday,137996,0
ATM_14,2024-01-20,83818,16112,8857,54,Saturday,76563,0
ATM_27,2024-10-13,160774,6320,17541,147,Sunday,171995,0
ATM_19,2024-12-26,69971,21759,15823,132,Thursday,64035,0
ATM_31,2024-08-26,171506,19155,18654,147,Monday,171005,0
ATM_46,2024-02-13,285968,19610,2832,191,Tuesday,269190,0
ATM_9,2024-07-14,176283,35362,9892,151,Sunday,150813,0
ATM_38,2024-07-13,293612,1573,3138,140,Saturday,295177,0
ATM_17,2024-12-22,240023,23334,19608,79,Sunday,236297,0
ATM_19,2024-12-10,227607,4866,982,36,Tuesday,223723,0
ATM_44,2024-02-18,253339,22240,14212,145,Sunday,245311,0
ATM_4,2024-02-28,259315,12053,2096,136,Wednesday,249358,0
ATM_48,2024-05-11,187455,17313,18627,164,Saturday,188769,0
ATM_11,2024-06-15,64847,48351,4377,89,Saturday,20873,0
ATM_22,2024-05-14,163953,30617,15399,66,Tuesday,148735,0
